ID,Name,Lat,Lon,Archive,Proxy,minYear,maxYear,Resolution,Include in composite,First Author,Publication Year,DOI
NAm_2260,NAm-cana449,52.9,-118,tree,TRW,1489,1990,  1,yes,Luckman,,[]
NAm_2272,NAm-cana450,53.2,-119.5,tree,TRW,1569,1989,  1,yes,Luckman,,[]
NAm_2308,NAm-cana453,52.8,-117.7,tree,TRW,1600,1990,  1,yes,Luckman,,[]
NAm_2392,NAm-co517,40.1,-105.6,tree,MXD,1610,1982,  1,yes,,,[]
NAm_2464,NAm-co552,37.9,-107.7,tree,MXD,1626,1983,  1,yes,,,[]
NAm_2476,NAm-co553,39.3,-105,tree,TRW,1530,1983,  1,yes,Harlan.,,[]
NAm_2488,NAm-co553,39.3,-105,tree,MXD,1530,1983,  1,yes,Harlan.,,[]
NAm_2500,NAm-co554,38.7,-107.6,tree,TRW,1565,1982,  1,yes,Briffa,,[]
NAm_2512,NAm-co554,38.7,-107.6,tree,MXD,1565,1982,  1,yes,Briffa,,[]
NAm_2560,NAm-co586,39.9,-105.9,tree,TRW,1224,1992,  1,yes,Brown,,[]
NAm_2572,NAm-co586,39.9,-105.9,tree,MXD,1296,1993,  1,yes,Brown,,[]
NAm_2596,NAm-co633,40.6,-105.8,tree,TRW,1552,2003,  1,yes,Bigler,,[]
NAm_2632,NAm-id008,43.9,-114.7,tree,MXD,1530,1983,  1,yes,Briffa,,[]
NAm_2656,NAm-id013,44.6,-114.5,tree,TRW,1305,1997,  1,yes,Hughes,,[]
NAm_2668,NAm-id013,44.6,-114.5,tree,MXD,1488,1997,  1,yes,Hughes,,[]
NAm_2704,NAm-me010,44.8,-70.8,tree,MXD,1667,1977,  1,yes,Conkey,,[]
NAm_2716,NAm-mexi020,31,-115.5,tree,TRW,1536,1995,  1,yes,,,[]
NAm_2728,NAm-mexi043,25.1,-106.3,tree,TRW,1675,1993,  1,yes,,,[]
NAm_2740,NAm-mt108,45.8,-112.5,tree,TRW,1496,1983,  1,yes,Briffa,,[]
NAm_2752,NAm-mt108,45.8,-112.5,tree,MXD,1496,1983,  1,yes,Briffa,,[]
NAm_2776,NAm-mt112,45.3,-111.3,tree,TRW,470,1998,  1,yes,King,,[]
NAm_2788,NAm-mt115,45.9,-114.3,tree,TRW,12,1997,  1,yes,Hughes,,[]
NAm_2800,NAm-mt115,45.9,-114.3,tree,MXD,1434,1997,  1,yes,Hughes,,[]
NAm_2812,NAm-mt116,46.3,-113.2,tree,TRW,999,1998,  1,yes,Hughes,,[]
NAm_2824,NAm-mt119,46,-113.4,tree,TRW,1200,2005,  1,yes,Littell,,[]
NAm_2836,NAm-mt120,46,-113.4,tree,TRW,1248,2006,  1,yes,Littell,,[]
NAm_2848,NAm-mt126,49,-114,tree,TRW,1252,1990,  1,yes,Colenutt,,[]
NAm_3004,NAm-nv512,40.2,-115.5,tree,TRW,320,1985,  1,yes,Graybill,,[]
NAm_3016,NAm-nv513,38.5,-114.2,tree,TRW,825,1983,  1,yes,Graybill,,[]
NAm_3100,NAm-or042,43,-122.2,tree,MXD,1564,1983,  1,yes,,,[]
NAm_3124,NAm-or043,45.3,-121.7,tree,MXD,1504,1983,  1,yes,Briffa,,[]
NAm_3184,NAm-tab,49.3,-114.4,tree,TRW,1616,2012,  1,yes,Sauchyn,,[]
NAm_3244,NAm-ut511,37.6,-113.9,tree,MXD,1581,1983,  1,yes,Briffa,,[]
NAm_3280,NAm-vic,49.8,-114.5,tree,TRW,1488,2010,  1,yes,Sauchyn,,[]
NAm_3352,NAm-wa056,47.3,-121.3,tree,TRW,1259,1980,  1,yes,Graumlich,,[]
NAm_3376,NAm-wa061,48.3,-120.3,tree,TRW,1316,1980,  1,yes,Graumlich,,[]
NAm_3388,NAm-wa069,48.7,-120.7,tree,TRW,1685,1991,  1,yes,Peterson,,[]
NAm_3400,NAm-wa071,48.7,-120.7,tree,TRW,1585,1991,  1,yes,Peterson,,[]
NAm_3412,NAm-wa072,48.7,-120.7,tree,TRW,1529,1990,  1,yes,Peterson,,[]
NAm_3436,NAm-wa081,46.2,-122.2,tree,MXD,1609,1983,  1,yes,Briffa,,[]
NAm_3472,NAm-wa083,48.7,-118.3,tree,TRW,1605,1983,  1,yes,Briffa,,[]
NAm_3484,NAm-wa083,48.7,-118.3,tree,MXD,1605,1983,  1,yes,Briffa,,[]
NAm_3520,NAm-wa097,47.9,-123.8,tree,TRW,1570,1992,  1,yes,Peterson,,[]
NAm_3556,NAm-wa104,46.2,-121.5,tree,TRW,1610,1992,  1,yes,,,[]
NAm_3604,NAm-wy021,44.2,-107.1,tree,MXD,1496,1983,  1,yes,Briffa,,[]
NAm_3616,NAm-wy022,41.3,-107.7,tree,TRW,1401,1983,  1,yes,Briffa,,[]
NAm_3628,NAm-wy022,41.3,-107.7,tree,MXD,1401,1983,  1,yes,Briffa,,[]
NAm_3652,NAm-wy023,44.4,-110.1,tree,MXD,1388,1983,  1,yes,Briffa,,[]
NAm_3676,NAm-wy024,44.8,-107.9,tree,MXD,1508,1983,  1,yes,Briffa,,[]
NAm_3688,NAm-wy025,43.7,-110.1,tree,TRW,1672,1983,  1,yes,Briffa,,[]
NAm_3700,NAm-wy025,43.7,-110.1,tree,MXD,1672,1983,  1,yes,Briffa,,[]
NAm_3712,NAm-wy030,41.4,-106.2,tree,TRW,1097,1999,  1,yes,Brown,,[]
NAm_3724,NAm-wy030,41.4,-106.2,tree,MXD,1483,2000,  1,yes,Brown,,[]
LPD7e8e8eaa,MakassarStait-MD9862160.Newton.2011,117.4867,-5.2012,marine sediment,Mg/Ca,-40,1815,  8,yes,Newton,,[]
LPD0e0867fe,O2kLR-AlboranSea.Nieto-Moreno.2012,36.2053,-4.3133,marine sediment,alkenone,564,1999, 32,yes,Nieto-Moreno,2013,'10.1016/j.orggeochem.2012.11.001'
O2kLR_114,O2kLR-ArabianSea.Doose-Rolinski.2001,24.83,65.92,marine sediment,alkenone,-216,1950, 18,yes,Doose-Rolinski,2001,'10.1029/2000PA000511'
LPDa03ec713,O2kLR-CH07-98-MC-2.Saenger.2011,32.784,-76.276,marine sediment,Foram Mg/Ca,250,1850,100,yes,Saenger,2011,'10.1029/2010pa002038'
O2kLR_112,O2kLR-CapeGhir.Kim.2007,30.85,-10.2685,marine sediment,alkenone,754,1950, 37,yes,Kim,2007,'10.1130/G23251A.1'
LPD84ab67b9,O2kLR-CapeGhir.McGregor.2007,30.845,-10.0983,marine sediment,alkenone,-225,1998, 12,yes,McGregor,2007,'10.1126/science.1134839'
LPDe51d17e8,O2kLR-CariacoBasin.Black.2007,10.77,-64.77,marine sediment,Foram Mg/Ca,1221,1990,  1,yes,Black,2007,'10.1029/2007pa001427'
LPD82525a8c,O2kLR-CariacoBasin.Goni.2006,10.6496,-64.6607,marine sediment,alkenone,1694,1996,  6,yes,McGregor,2015,'oi:10/1029/2006GL026415'
LPDcda1c277,O2kLR-CariacoBasin.Lea.2003,10.7,-64.94,marine sediment,Foram Mg/Ca,-158,1399,145,yes,Lea,2003,'10.1126/science.1088470'
O2kLR_187,O2kLR-ChileanMargin.Lamy.2002,-41,-74.45,marine sediment,alkenone,4,1650, 76,yes,Lamy,2002,'10.1029/2001PA000727'
LPDf7bace53,O2kLR-DryTortugas.Lund.2006,24.59,-83.58,marine sediment,Foram Mg/Ca,659,1949, 22,yes,Lund,2006,'10.1029/2005PA001218'
O2kLR_066,O2kLR-DryTortugasA.Lund.2006,24.33,-83.26,marine sediment,Foram Mg/Ca,995,1925, 23,yes,Lund,2006,'10.1029/2005PA001218'
LPD13a78f9b,O2kLR-EasternTropicalNorthAtlantic.Kuhnert.2011,16.8402,-16.7327,marine sediment,Foram Mg/Ca,-236,2004,  9,yes,Kuhnert,2011,'10.1029/2011pa002130'
O2kLR_074,O2kLR-EmeraldBasin.Keigwin.2003,45.89,-62.8,marine sediment,alkenone,351,1950, 32,yes,Keigwin,2003,'10.1007/s00382-003-0316-6'
LPD68872399,O2kLR-EmeraldBasin.Sachs.2007,43.53,-62.48,marine sediment,alkenone,400,1950,110,yes,Sachs,2007,'10.1029/2006GL028495'
LPD47182517,O2kLR-FeniDriftRichter.2009,55.5,-13.9,marine sediment,Foram Mg/Ca,-368,1998, 22,yes,Richter,2009,'10.1016/j.quascirev.2009.04.008'
LPD57d40973,O2kLR-FiskBasin.Richey.2009,27.55,-93.93,marine sediment,Foram Mg/Ca,1217,1950, 19,yes,Richey,2009,'10.1029/2009GL040445'
O2kLR_017,O2kLR-GarrisonBasin.Richey.2009,26.68,-93.93,marine sediment,Foram Mg/Ca,1371,1950, 24,yes,Richey,2009,'10.1029/2009GL040445'
LPDefb3d2b0,O2kLR-GreatBahamaBank.Lund.2006,24.58,-79.26,marine sediment,Foram Mg/Ca,1065,1950, 26,yes,Lund,2006,'10.1029/2005PA001218'
LPD7c7e19c5,O2kLR-GreatBahamabAtlantic0326aLund2006125MC,24.765,-79.29,marine sediment,Foram Mg/Ca,590,1950, 34,yes,Lund,2006,'10.1029/2005PA001218'
LPD9cc3baf6,O2kLR-GulfofGuinea.Weldeab.2007,2.5,9.38,marine sediment,Foram Mg/Ca,40,1590, 30,yes,Weldeab,2007,'10.1126/science.1140461'
LPD6315f935,O2kLR-JacafFjord.Sepulveda.2009,-44.33,-72.97,marine sediment,alkenone,212,1784, 24,yes,Sepúlveda,2009,'10.1016/j.yqres.2009.06.010'
LPDa2107e77,O2kLR-KNR140.Saenger.2011,32.977,-76.316,marine sediment,Foram Mg/Ca,450,1850, 50,yes,Saenger,2011,'10.1029/2010pa002038'
O2kLR_175,O2kLR-KuroshioCurrent.Isono.2009,36.03,141.78,marine sediment,alkenone,-233,1947, 26,yes,Isono,2009,'10.1130/G25667A.1'
O2kLR_030,O2kLR-LaurentianFan.Keigwin.2005,43.48,-54.87,marine sediment,alkenone,-230,1850,130,yes,Keigwin,2005,'10.1029/2004PA001074'
O2kLR_105,O2kLR-MD952011.Calvo.2002,66.97,7.63,marine sediment,alkenone,-290,1390, 30,yes,Calvo,2002,'10.1016/S0277-3791(01)00096-8'
O2kLR_135,O2kLR-MakassarStrait.Linsley.2010,-7.4,115.2,marine sediment,Foram Mg/Ca,175,1781, 35,yes,Linsley,2010,'10.1038/ngeo920'
LPD30c5b95c,O2kLR-MakassarStrait.Newton.2011,1.4033,119.078,marine sediment,Foram Mg/Ca,160,1890, 14,yes,Newton,2010,'10.1130/G31421.1'
O2kLR_148,O2kLR-MakassarStrait.Oppo.2009,-3.53,119.2,marine sediment,Foram Mg/Ca,-335,1982,  7,yes,Oppo,2009,'10.1038/nature08233'
LPD10e9f8f7,O2kLR-Minorca.Moreno.2012,40.5,4.03,marine sediment,alkenone,428,1988, 15,yes,Moreno,2012,'10.1016/j.quascirev.2012.04.007'
O2kLR_146,O2kLR-NWPacific.Harada.2004,46.32,152.53,marine sediment,alkenone,-70,1370, 50,yes,Harada,2004,'10.1029/2004GC000740'
O2kLR_045,O2kLR-NorthIceland.Sicre.2011,66.55,-17.42,marine sediment,alkenone,1,2001,  4,yes,Sicre,2011,'10.1029/2011PA002169'
LPDbd07f717,O2kLR-ODP984.Came.2007,61.43,-24.085,marine sediment,Foram Mg/Ca,152,1396, 58,yes,Came,2007,'10.1130/G23455A.1'
O2kLR_165,O2kLR-OkinawaTrough.Wu.2012,24.8,122.5,marine sediment,TEX86,-227,1770, 25,yes,Wu,2012,'10.1029/2012GL052749'
LPD81e53153,O2kLR-P178-15.Tierney.2015,11.955,44.3,marine sediment,TEX86,1628,2000,  9,yes,Tierney,2015,'10.1126/sciadv.1500682'
LPD53e179ad,O2kLR-P178-15.Tierney.2015,11.955,44.3,marine sediment,TEX86,131,1980, 15,yes,Tierney,2015,'10.1126/sciadv.1500682'
LPD1a0245b7,O2kLR-Philippines.Stott.2007,6.3,125.82,marine sediment,Foram Mg/Ca,647,1909, 17,yes,Stott,2007,'10.1126/science.1143791'
LPD572f7cc3,O2kLR-PigmyBasin.Richey.2009,27.2,-91.42,marine sediment,Foram Mg/Ca,593,1901, 12,yes,McGregor,2015,'oi: 10.1130/G23507A'
LPDb17a5e9e,O2kLR-RAPiD-12-1K.Thornalley.2009,62.08,-17.82,marine sediment,Foram Mg/Ca,154,1252, 73,yes,Thornalley,2009,'10.1038/nature07717'
O2kLR_118,O2kLR-SWCoastOfIndia.Saraswat.2013,10.98,74.9993,marine sediment,Foram Mg/Ca,303,1835, 88,yes,Saraswat,2013,'10.1016/j.epsl.2013.05.022'
O2kLR_183,O2kLR-SantaBarbara.Zhao.2000,34.23,-120.02,marine sediment,alkenone,1298,1941,  1,yes,Zhao,2000,'10.1016/S0146-6380(00)00034-6'
LPDa77273bb,O2kLR-SouthAtlantic.Leduc.2010,-29.14,16.72,marine sediment,alkenone,705,1938, 20,yes,Leduc,2010,'10.1029/2010GL044353'
LPD44b374e7,O2kLR-SouthChinaSea.Zhao.2006,8.73,109.869,marine sediment,alkenone,-182,993, 26,yes,Zhao,2006,'10.1016/j.palaeo.2005.11.033'
O2kLR_047,O2kLR-SouthIceland.Sicre.2011,57.45,-27.91,marine sediment,alkenone,-5,1724,  7,yes,Sicre,2011,'10.1029/2011PA002169'
O2kLR_195,O2kLR-SouthernChile.Mohtadi.2007,-44.15,-75.16,marine sediment,alkenone,-168,1901, 32,yes,Mohtadi,2007,'10.1016/j.quascirev.2006.12.008'
O2kLR_082,O2kLR-SubTropicalEasternAtlantic.deMenocal.2000,20.75,-18.5833,marine sediment,planktonic foraminifera,-140,1470, 47,yes,deMenocal,2000,'10.1126/science.288.5474.2198'
LPDb7ba9166,O2kLR-Tagus.Abrantes.2005,38.556,-9.3498,marine sediment,alkenone,74,2001,  3,no,Abrantes,2005,'10.1016/j.quascirev.2004.04.009'
O2kLR_131,O2kLR-WEqPacific.Stott.2007,-5,133.44,marine sediment,Foram Mg/Ca,685,1416, 43,yes,Stott,2007,'10.1126/science.1143791'
LPD995c6f3c,O2kLR-WestSpitzbergen.Bonnet.2010,78.96,5.885,marine sediment,Dynocist MAT,-289,1943, 43,yes,Bonnet,2010,'10.1016/j.marmicro.2009.12.001'
LPD2a3997a7,O2kLR-WesternAntarcticPeninsula.Shevenell.2011,-64.87,-64.2,marine sediment,TEX86,-78,1870, 50,yes,Shevenell,2011,'10.1038/nature09751'
O2kLR_007,O2kLR-WesternSvalbard.Spielhagen.2011,78.91,6.77,marine sediment,planktonic foraminifera,110,2007, 50,yes,Spielhagen,2011,'10.1126/science.1197397'
O2kLR_101,O2kLR-CapeHatteras.Cléroux.2012,34.973,-75.201,marine sediment,Foram Mg/Ca,-75,1294, 10,yes,Cléroux,2008,'10.1029/2007PA001505'
Ocean2kHR_112,Ocean2kHR-AtlanticBahamasExumaRosenheim2005,23.766,-76.053,sclerosponge,d18O,1890,1990,  1,no,Rosenheim,2005,'10.1029/2004GL021499'
Ocean2kHR_113,Ocean2kHR-AtlanticBahamasExumaRosenheim2005,23.766,-76.053,sclerosponge,Sr/Ca,1890,1990,  1,no,Rosenheim,2005,'10.1029/2004GL021499'
Ocean2kHR_130,Ocean2kHR-AtlanticBahamasSaenger2009,25.84,-78.62,coral,calcification,1552,1991,  1,yes,Saenger,2009,'10.1002/2014PA002717'
Ocean2kHR_114,Ocean2kHR-AtlanticBahamasTOTORosenheim2005,23.504,-76.577,sclerosponge,d18O,1890,1990,  1,no,Rosenheim,2005,'10.1029/2004GL021499'
Ocean2kHR_115,Ocean2kHR-AtlanticBahamasTOTORosenheim2005,23.504,-76.577,sclerosponge,Sr/Ca,1890,1990,  1,no,Rosenheim,2005,'10.1029/2004GL021499'
Ocean2kHR_124,Ocean2kHR-AtlanticBermudaDraschba2000a,30.0867,-64.5417,coral,d18O,1856,1920,  3,no,Draschba,2000,'10.1007/s005310050301'
Ocean2kHR_125,Ocean2kHR-AtlanticBermudaDraschba2000b,30.0867,-64.5417,coral,d18O,1833,1904,  3,yes,Draschba,2000,'10.1007/s005310050301'
Ocean2kHR_094,Ocean2kHR-AtlanticBermudaGoodkin2006,30.6486,-64.9888,coral,d18O,1782,1998,  1,yes,Goodkin,2008,'10.1038/ngeo352'
Ocean2kHR_095,Ocean2kHR-AtlanticBermudaGoodkin2006,30.6486,-64.9888,coral,Sr/Ca,1781,1998,  1,yes,Goodkin,2008,'10.1038/ngeo352'
Ocean2kHR_102,Ocean2kHR-AtlanticBermudaKuhnert2002,32.47,-64.7,coral,d18O,1519,1604,<1,yes,Kuhnert,2002,'10.1016/S0031-0182(01)00410-2'
Ocean2kHR_105,Ocean2kHR-AtlanticBermudaKuhnert2005,32.467,-64.7,coral,d18O,1825,1983,<1,yes,Kuhnert,2005,'10.1029/2004GC000786'
Ocean2kHR_106,Ocean2kHR-AtlanticBermudaKuhnert2005,32.467,-64.7,coral,Sr/Ca,1867,1983,<1,no,Kuhnert,2005,'10.1029/2004GC000786'
Ocean2kHR_107,Ocean2kHR-AtlanticCapeVerdeMoses2006,16.76,-22.8883,coral,d18O,1929,2002,<1,no,Moses,2006,'10.1029/2005PA001257'
Ocean2kHR_123,Ocean2kHR-AtlanticDryTortugasDeLong2014,24.6,-82.3,coral,Sr/Ca,1734,2009,<1,yes,DeLong,2014,'10.1002/2013PA002524'
Ocean2kHR_097,Ocean2kHR-AtlanticGuadeloupeHetzinger2010,16.2,-61.49,coral,d18O,1896,1999,<1,no,Hetzinger,2010,'10.1029/2006GC001348'
Ocean2kHR_098,Ocean2kHR-AtlanticGuadeloupeHetzinger2010,16.2,-61.49,coral,Sr/Ca,1896,1999,<1,no,Hetzinger,2010,'10.1029/2006GC001348'
Ocean2kHR_096,Ocean2kHR-AtlanticLosRoquesHetzinger2008,11.77,-66.75,coral,d18O,1918,2005,<1,no,Hetzinger,2008,'10.1130/G24321A.1'
Ocean2kHR_122,Ocean2kHR-AtlanticMaineWanamaker2008,43.6561,-69.8017,bivalve,d18O,1033,2003,  1,yes,Wanamaker,2007,'10.1007/s00382-007-0344-8'
Ocean2kHR_131,Ocean2kHR-AtlanticMexicoVasquez2012,20.83,-86.74,coral,calcification,1773,2009,  1,yes,Vasquez-Bedoya,2012,'10.1002/2013PA00252'
Ocean2kHR_126,Ocean2kHR-AtlanticMontegoBayHaaseSchramm2003,18.4667,-77.95,sclerosponge,d18O,1344,1991,  3,yes,Draschba,2000,'10.1007/s005310050301'
Ocean2kHR_127,Ocean2kHR-AtlanticMontegoBayHaaseSchramm2003,18.4667,-77.95,sclerosponge,Sr/Ca,1356,1991,  3,yes,Draschba,2000,'10.1007/s005310050301'
Ocean2kHR_128,Ocean2kHR-AtlanticPedroBankHaaseSchramm2003,17.5333,-78.95,sclerosponge,d18O,1389,1992,  5,no,Draschba,2000,'10.1007/s005310050301'
Ocean2kHR_129,Ocean2kHR-AtlanticPedroBankHaaseSchramm2003,17.5333,-78.95,sclerosponge,Sr/Ca,1384,1992,  5,no,Draschba,2000,'10.1007/s005310050301'
Ocean2kHR_025,Ocean2kHR-IndianAbrolhosZinke2014HAB05B,-28.4609,113.772,coral,Sr/Ca,1798,2010,  1,yes,Zinke,2014,'10.1038/ncomms4607'
Ocean2kHR_026,Ocean2kHR-IndianAbrolhosZinke2014HAB10A,-28.4589,113.749,coral,d18O,1848,2010,  1,yes,Zinke,2014,'10.1038/ncomms4607'
Ocean2kHR_027,Ocean2kHR-IndianAbrolhosZinke2014HAB10A,-28.4589,113.749,coral,Sr/Ca,1848,2010,  1,yes,Zinke,2014,'10.1038/ncomms4607'
Ocean2kHR_006,Ocean2kHR-IndianBaliCharles2003,-8.2473,115.5757,coral,d18O,1782,1990,<1,yes,Charles,2003,'10.1016/S0025-3227(03)00217-2'
Ocean2kHR_021,Ocean2kHR-IndianIfatyTulearZinke2014if1,-23.15,43.58,coral,d18O,1882,1994,  1,no,Zinke,2014,'10.1038/srep04393'
Ocean2kHR_020,Ocean2kHR-IndianIfatyTulearZinke2014if4,-23.15,43.58,coral,d18O,1660,1996,<1,yes,Zinke,2004,'10.1016/j.epsl.2004.09.028'
Ocean2kHR_022,Ocean2kHR-IndianIfatyTulearZinke2014tul3,-23.3572,43.6195,coral,d18O,1905,1994,  1,no,Zinke,2014,'10.1038/srep04393'
Ocean2kHR_012,Ocean2kHR-IndianKenyaNakamura2009,-3.2,40.1,coral,d18O,1887,2003,<1,no,Nakamura,2009,'10.1029/2009GL040590'
Ocean2kHR_007,Ocean2kHR-IndianMafiaDamassa2006,-8.0167,39.5,coral,d18O,1622,1998,<1,yes,Damassa,2006,'10.1029/2005PA001217'
Ocean2kHR_001,Ocean2kHR-IndianMalindiCole2000,-3.2,40.1,coral,d18O,1801,1994,  1,yes,Cole,2000,'10.1126/science.287.5453.617'
Ocean2kHR_003,Ocean2kHR-IndianMayotteZinke20082009,-12.65,45.1,coral,Sr/Ca,1882,1994,<1,no,Zinke,2008,'10.1029/2008GL035634'
Ocean2kHR_010,Ocean2kHR-IndianMentawaiAbram2008,-0.13,98.52,coral,d18O,1858,1998,<1,no,Abram,2008,'10.1038/ngeo357'
Ocean2kHR_019,Ocean2kHR-IndianRedSeaFelis2000,27.85,34.32,coral,d18O,1751,1996,<1,yes,Felis,2000,'10.1029/1999PA000477'
Ocean2kHR_013,Ocean2kHR-IndianReunionPfeiffer2004,-21.0333,55.25,coral,d18O,1832,1996,<1,yes,Pfeiffer,2004,'10.1029/2003PA000964'
Ocean2kHR_018,Ocean2kHR-IndianRusUmSiddMoustafa2000Rus93a,27.8483,34.31,coral,d18O,1897,1993,<1,no,Moustafa,,'http://nbn-resolving.de/urn:nbn:de:gbv:46-ep000102745'
Ocean2kHR_011,Ocean2kHR-IndianSeychellesCharles1997,-4.62,55,coral,d18O,1847,1995,<1,yes,Charles,2015,'10.1002/2014PA002717'
Ocean2kHR_143,Ocean2kHR-PacificAlibert2008Papua,-2.5,150.5,coral,Sr/Ca,1823,1997,<1,yes,Alibert,2008,'10.1029/2007JC004263'
Ocean2kHR_171,Ocean2kHR-PacificBunakenCharles2003,-1.5,124.833,coral,d18O,1860,1991,<1,no,Charles,2003,'10.1016/S0025-3227(03)00217-2'
Ocean2kHR_185,Ocean2kHR-PacificClippertonClipp2bWu2014,10.2773,-109.2131,coral,Sr/Ca,1935,1994,<1,no,Wu,2014,'10.1016/j.palaeo.2014.07.039'
Ocean2kHR_187,Ocean2kHR-PacificClippertonClipp4bWu2014,10.2773,-109.2131,coral,Sr/Ca,1894,1994,<1,no,Wu,2014,'10.1016/j.palaeo.2014.07.039'
Ocean2kHR_186,Ocean2kHR-PacificClippertonClipp6aWu2014,10.2773,-109.2131,coral,Sr/Ca,1942,1994,<1,no,Wu,2014,'10.1016/j.palaeo.2014.07.039'
Ocean2kHR_188,Ocean2kHR-PacificClippertonClippf1bWu2014,10.2773,-109.2131,coral,d18O,1874,1957,<1,no,Wu,2014,'10.1016/j.palaeo.2014.07.039'
Ocean2kHR_189,Ocean2kHR-PacificClippertonClippf1bWu2014,10.2773,-109.2131,coral,Sr/Ca,1874,1957,<1,no,Wu,2014,'10.1016/j.palaeo.2014.07.039'
Ocean2kHR_193,Ocean2kHR-PacificCoralSeaCalvo2007,-17.73,148.43,coral,d18O,1708,1988,  5,yes,Calvo,2007,'10.1016/j.palaeo.2006.12.003'
Ocean2kHR_194,Ocean2kHR-PacificCoralSeaCalvo2007,-17.73,148.43,coral,Sr/Ca,1708,1988,  5,yes,Calvo,2007,'10.1016/j.palaeo.2006.12.003'
Ocean2kHR_173,Ocean2kHR-PacificGalapagosDunbar1994,-0.4,-91.23,coral,d18O,1607,1981,  1,yes,Dunbar,1994,'10.1029/93PA03501'
Ocean2kHR_166,Ocean2kHR-PacificGuamAsami2005,13.5982,144.8359,coral,d18O,1790,2000,<1,yes,Asami,2005,'10.1029/2004JC002555'
Ocean2kHR_141,Ocean2kHR-PacificLiangTudhope2001,-4.15,144.8833,coral,d18O,1885,1993,<1,no,Linsley,1994,'10.1029/94JC00360'
Ocean2kHR_157,Ocean2kHR-PacificLinsley2006Fiji1F,-16.8167,179.2333,coral,d18O,1782,1997,  1,yes,Linsley,2006,'10.1029/2005GC001116'
Ocean2kHR_158,Ocean2kHR-PacificLinsley2006Fiji1F,-16.8167,179.2333,coral,Sr/Ca,1782,1997,  1,yes,Linsley,2006,'10.1029/2005GC001116'
Ocean2kHR_156,Ocean2kHR-PacificLinsley2006FijiAB,-16.8167,179.2333,coral,d18O,1618,2002,  1,yes,Linsley,2006,'10.1029/2005GC001115'
Ocean2kHR_149,Ocean2kHR-PacificLinsley2006RarotongaSrCa2R,-21.2378,-159.8278,coral,Sr/Ca,1727,1997,<1,yes,Linsley,2006,'10.1029/2005GC001115'
Ocean2kHR_140,Ocean2kHR-PacificMadangTudhope2001,-5.2167,145.8167,coral,d18O,1881,1993,<1,no,Linsley,1994,'10.1029/94JC00360'
Ocean2kHR_177,Ocean2kHR-PacificMaianaUrban2000,1,173,coral,d18O,1840,1995,<1,yes,Asami,2005,'10.1029/2004JC002555'
Ocean2kHR_132,Ocean2kHR-PacificMooreaBoiseau2003,-17.5,-149.8333,coral,d18O,1853,1991,  1,no,Boiseau,1998,'10.1029/98PA02502'
Ocean2kHR_134,Ocean2kHR-PacificNewCaledoniaDelong2012,-22.475,166.4667,coral,Sr/Ca,1649,2000,<1,yes,DeLong,2012,'10.1038/nclimate1583'
Ocean2kHR_172,Ocean2kHR-PacificPNGTudhope1995,-5.22,145.82,coral,d18O,1923,1991,<1,no,Tudhope,1995,'10.1016/0012-821X(95)00156-7'
Ocean2kHR_139,Ocean2kHR-PacificPalmyracombinedCobb2003,5.87,-162.13,coral,d18O,928,1998,<1,yes,Cobb,2003,'10.1038/nature01779http://dx.doi.org/10.1016/S0012-821X(03)00138-910.1126/science.1228246.10.1029/2001GL01291910.1002/2014PA002717'
Ocean2kHR_138,Ocean2kHR-PacificPanamaLinsley1994,7.95,-82,coral,d18O,1708,1985,<1,yes,Linsley,1994,'10.1029/94JC00360'
Ocean2kHR_137,Ocean2kHR-PacificSCSSun2004,16.85,112.33,coral,Sr/Ca,1906,1994,<1,no,Sun,2004,'10.1029/2003PA000959'
Ocean2kHR_142,Ocean2kHR-PacificSuvaBagnato2005,-16.82,179.23,coral,d18O,1776,2001,  1,yes,Bagnato,2005,'10.1029/2004GC000879'
Ocean2kHR_178,Ocean2kHR-PacificTarawaCole1990,1,172,coral,d18O,1894,1990,<1,no,Cole,1990,'10.1029/PA005i005p00669'
Ocean2kHR_133,Ocean2kHR-PacificVanuatuQuinn1996,-15,166.99,coral,d18O,1807,1979,  1,yes,Quinn,1996,'10.1029/96GL03169'
Ocean2kHR_159,Ocean2kHR-PacificWu2013Tonga,-19.9333,-174.7167,coral,Sr/Ca,1791,2003,  1,yes,Wu,2013,'10.1029/2012GC004293'
Ocean2kHR_099,Ocean2kHR-AtlanticPuertoRicoKilbourne2008,17.93,-67,coral,d18O,1751,2004,  1,yes,Kilbourne,2008,'10.1029/2008PA001598'
Ocean2kHR_100,Ocean2kHR-AtlanticPuertoRicoKilbourne2008,17.93,-67,coral,Sr/Ca,1751,2004,  1,yes,Kilbourne,2008,'10.1029/2008PA001598'
Ocean2kHR_108,Ocean2kHR-AtlanticTobagoMoses2006Montastrea,11.17,-60.85,coral,d18O,1927,1990,  1,no,Christopher,2006,'NaN'
Ocean2kHR_110,Ocean2kHR-AtlanticTobagoMoses2006Sidereastrea,11.17,-60.85,coral,d18O,1932,1990,  1,no,Christopher,2006,'NaN'
Ocean2kHR_023,Ocean2kHR-IndianAbrolhosKuhnert1999,-28.47,113.77,coral,d18O,1795,1994,<1,yes,Kuhnert,1999,'10.1007/s003380050147'
Ocean2kHR_014,Ocean2kHR-IndianAqabaHeiss1994AQ18,29.42,34.97,coral,d18O,1788,1992,  1,yes,Heiss,1999,'NaN'
